# time[BJD] normflux normfluxerr quarter
2454979.613398 1.000175 0.000346 1
2454979.633833 1.000877 0.000346 1
2454979.654267 1.000485 0.000346 1
2454979.674701 0.999446 0.000346 1
2454979.695136 1.000434 0.000346 1
2454979.715570 0.999400 0.000346 1
2454979.736005 1.000247 0.000346 1
2454979.756439 0.999749 0.000346 1
2454979.776874 1.000505 0.000347 1
2454979.797308 0.999959 0.000346 1
2454979.817742 1.000146 0.000346 1
2454979.838177 0.999939 0.000346 1
2454979.858611 0.999790 0.000346 1
2454979.879046 0.999808 0.000346 1
2454979.899480 1.000123 0.000346 1
2454979.919915 0.999411 0.000346 1
2454979.940349 1.000129 0.000346 1
2454979.960783 1.000674 0.000347 1
2454979.981218 0.999461 0.000346 1
2454980.001652 0.999878 0.000346 1
2454980.022087 0.999606 0.000346 1
2454980.042521 1.000232 0.000346 1
2454980.062956 0.999872 0.000346 1
2454980.083390 0.999952 0.000346 1
2454980.103824 0.999030 0.000346 1
2454980.124259 1.000001 0.000347 1
2454980.144693 0.999895 0.000346 1
2454980.165128 0.999460 0.000346 1
2454980.185562 0.999928 0.000346 1
2454980.205996 1.000066 0.000346 1
2454980.226431 0.999909 0.000346 1
2454980.246865 1.000312 0.000346 1
2454980.267300 1.000684 0.000346 1
2454980.287734 1.000289 0.000346 1
2454980.308169 0.999822 0.000346 1
2454980.328603 0.999592 0.000346 1
2454980.349037 0.999775 0.000346 1
2454980.369472 1.000116 0.000346 1
2454980.389906 0.999983 0.000346 1
2454980.410341 0.999768 0.000346 1
2454980.430775 1.000072 0.000346 1
2454980.451210 0.999757 0.000346 1
2454980.471644 0.999897 0.000346 1
2454980.492078 0.999569 0.000346 1
2454980.512513 1.000027 0.000346 1
2454980.532947 0.999492 0.000346 1
2454980.553382 0.999032 0.000346 1
2454980.573816 0.999706 0.000346 1
2454980.594251 1.000087 0.000346 1
2454980.614685 0.999321 0.000346 1
2454980.635119 0.999847 0.000346 1
2454980.655554 0.999647 0.000346 1
2454980.675988 0.999721 0.000346 1
2454980.696423 0.999218 0.000346 1
2454980.716857 0.999475 0.000346 1
2454980.737291 0.999289 0.000346 1
2454980.757726 1.000391 0.000346 1
2454980.778160 0.999326 0.000346 1
2454980.798595 1.000464 0.000346 1
2454980.819029 0.998995 0.000346 1
2454980.839464 1.000174 0.000346 1
2454980.859898 1.000176 0.000346 1
2454980.880332 0.999449 0.000346 1
2454980.921201 0.998840 0.000346 1
2454980.941636 0.999304 0.000346 1
2454980.962070 0.999259 0.000346 1
2454980.982504 0.999867 0.000346 1
2454981.002939 0.999145 0.000346 1
2454981.023373 0.999814 0.000346 1
2454981.043808 0.999219 0.000346 1
2454981.064242 0.999512 0.000346 1
2454981.084677 0.999280 0.000346 1
2454981.105111 0.999503 0.000346 1
2454981.125545 0.999712 0.000346 1
2454981.145980 0.999540 0.000346 1
2454981.166414 0.999855 0.000346 1
2454981.186849 0.999206 0.000346 1
2454981.207283 0.998994 0.000346 1
2454981.227717 0.999736 0.000346 1
2454981.248152 0.998765 0.000346 1
2454981.268586 0.999913 0.000346 1
2454981.289021 0.999217 0.000346 1
2454981.309455 0.999973 0.000346 1
2454981.329890 0.999506 0.000346 1
2454981.350324 1.000165 0.000346 1
2454981.370758 0.999447 0.000346 1
2454981.391193 0.999284 0.000346 1
2454981.411627 0.999630 0.000346 1
2454981.432062 1.000166 0.000346 1
2454981.452496 0.998901 0.000346 1
2454981.472930 0.999533 0.000346 1
2454981.493365 0.999632 0.000346 1
2454981.513799 0.999211 0.000346 1
2454981.534234 1.000040 0.000346 1
2454981.554668 0.999339 0.000346 1
2454981.575103 0.999359 0.000346 1
2454981.595537 0.999601 0.000346 1
2454981.615971 1.000856 0.000346 1
2454981.636406 1.000052 0.000346 1
2454981.656840 1.000485 0.000346 1
2454981.677275 0.999815 0.000346 1
2454981.697709 1.000248 0.000346 1
2454981.718143 1.000190 0.000346 1
2454981.738578 1.000145 0.000346 1
2454981.759012 0.999990 0.000346 1
2454981.779447 1.000196 0.000346 1
2454981.799881 1.000465 0.000347 1
2454981.820315 0.999465 0.000346 1
2454981.840750 1.000347 0.000346 1
2454981.861184 0.999700 0.000346 1
2454981.881619 0.999999 0.000346 1
2454981.902053 1.000113 0.000346 1
2454981.922488 1.000368 0.000346 1
2454981.942922 0.999716 0.000346 1
2454981.963356 0.999963 0.000346 1
2454981.983791 0.999406 0.000346 1
2454982.004225 1.000620 0.000346 1
2454982.024660 1.000999 0.000346 1
2454982.045094 1.000310 0.000346 1
2454982.065528 0.999862 0.000346 1
2454982.085963 1.000463 0.000346 1
2454982.106397 1.000028 0.000346 1
2454982.126832 1.000189 0.000346 1
2454982.147266 1.000104 0.000346 1
2454982.167700 1.000078 0.000346 1
2454982.188135 1.000411 0.000346 1
2454982.208569 1.000327 0.000346 1
2454982.229004 1.000011 0.000346 1
2454982.249438 1.000824 0.000346 1
2454982.269873 1.000435 0.000346 1
2454982.290307 1.000874 0.000346 1
2454982.331176 1.000283 0.000346 1
2454982.351610 0.999911 0.000346 1
2454982.372045 0.999889 0.000346 1
2454982.392479 1.000046 0.000346 1
2454982.412913 1.000630 0.000346 1
2454982.433348 1.000737 0.000346 1
2454982.453782 1.000724 0.000346 1
2454982.474217 1.000791 0.000346 1
2454982.494651 1.000717 0.000346 1
2454982.515085 1.000431 0.000346 1
2454982.535520 1.000737 0.000346 1
2454982.555954 1.000264 0.000346 1
2454982.576389 1.000580 0.000346 1
2454982.596823 1.000759 0.000346 1
2454982.617257 1.000759 0.000346 1
2454982.637692 1.001185 0.000346 1
2454982.658126 1.000253 0.000346 1
2454982.678561 1.001081 0.000346 1
2454982.698995 1.000866 0.000346 1
2454982.719430 1.001260 0.000346 1
2454982.739864 1.001495 0.000346 1
2454982.760298 1.001443 0.000346 1
2454982.780733 1.000975 0.000346 1
2454982.801167 1.004923 0.000350 1
2454982.821601 1.001117 0.000346 1
2454982.842036 1.001353 0.000346 1
2454982.862470 1.002066 0.000347 1
2454982.882905 1.000914 0.000346 1
2454982.903339 1.000678 0.000346 1
2454982.923774 1.001632 0.000346 1
2454982.944208 1.000528 0.000346 1
2454982.964642 1.000972 0.000346 1
2454982.985077 1.001077 0.000346 1
2454983.005511 1.001477 0.000346 1
2454983.025946 1.001647 0.000346 1
2454983.046380 1.001581 0.000346 1
2454983.066814 1.000803 0.000346 1
2454983.087249 1.001717 0.000346 1
2454983.107683 1.001611 0.000346 1
2454983.128118 1.001667 0.000346 1
2454983.148552 1.002403 0.000347 1
2454983.168986 1.002049 0.000347 1
2454983.189421 1.001238 0.000346 1
2454983.209855 1.002034 0.000346 1
2454983.230290 1.002365 0.000346 1
2454983.250724 1.001965 0.000346 1
2454983.271158 1.001853 0.000346 1
2454983.291593 1.001481 0.000346 1
2454983.312027 1.001819 0.000346 1
2454983.332462 1.002136 0.000346 1
2454983.352896 1.001950 0.000346 1
2454983.373330 1.001904 0.000346 1
2454983.393765 1.002147 0.000346 1
2454983.414199 1.002718 0.000346 1
2454983.434634 1.002116 0.000346 1
2454983.455068 1.001987 0.000346 1
2454983.475502 1.002245 0.000346 1
2454983.495937 1.002399 0.000346 1
2454983.516371 1.002028 0.000346 1
2454983.536806 1.002566 0.000346 1
2454983.557240 1.002605 0.000346 1
2454983.577674 1.003054 0.000347 1
2454983.598109 1.003128 0.000347 1
2454983.618543 1.002579 0.000346 1
2454983.638978 1.002673 0.000346 1
2454983.659412 1.002676 0.000346 1
2454983.679846 1.002600 0.000346 1
2454983.700281 1.002621 0.000346 1
2454983.720715 1.002679 0.000346 1
2454983.741150 1.003180 0.000347 1
2454983.761584 1.002806 0.000346 1
2454983.782018 1.002738 0.000346 1
2454983.802453 1.002363 0.000346 1
2454983.822887 1.003024 0.000346 1
2454983.843322 1.002953 0.000346 1
2454983.863756 1.003412 0.000347 1
2454983.884190 1.003520 0.000347 1
2454983.904625 1.003350 0.000347 1
2454983.925059 1.002763 0.000346 1
2454983.945494 1.003621 0.000347 1
2454983.965928 1.003276 0.000347 1
2454983.986362 1.002860 0.000346 1
2454984.006797 1.003562 0.000347 1
2454984.027231 1.002761 0.000346 1
2454984.047666 1.002985 0.000346 1
2454984.068100 1.002859 0.000346 1
2454984.088534 1.003075 0.000346 1
2454984.108969 1.003168 0.000347 1
2454984.129403 1.003676 0.000347 1
2454984.149837 1.002895 0.000346 1
2454984.170272 1.003619 0.000347 1
2454984.190706 1.003241 0.000347 1
2454984.211141 1.003970 0.000347 1
2454984.231575 1.003571 0.000347 1
2454984.252010 1.003003 0.000347 1
2454984.272444 1.003636 0.000347 1
2454984.292878 1.003840 0.000347 1
2454984.313313 1.003969 0.000347 1
2454984.333747 1.003544 0.000347 1
2454984.354181 1.004252 0.000347 1
2454984.374616 1.003954 0.000347 1
2454984.395050 1.003485 0.000347 1
2454984.415485 1.003513 0.000347 1
2454984.435919 1.003685 0.000347 1
2454984.456353 1.004116 0.000347 1
2454984.476788 1.003042 0.000347 1
2454984.497222 1.003747 0.000347 1
2454984.517657 1.004922 0.000347 1
2454984.538091 1.003584 0.000347 1
2454984.558525 1.004349 0.000347 1
2454984.578960 1.004694 0.000347 1
2454984.599394 1.004450 0.000347 1
2454984.619829 1.004317 0.000347 1
2454984.640263 1.004140 0.000347 1
2454984.660697 1.025206 0.000348 1
2454984.681132 1.005305 0.000347 1
2454984.701566 1.004408 0.000347 1
2454984.722001 1.005710 0.000347 1
2454984.742435 1.004269 0.000347 1
2454984.762869 1.004337 0.000347 1
2454984.783304 1.005156 0.000347 1
2454984.803738 1.004941 0.000347 1
2454984.824173 1.005512 0.000347 1
2454984.844607 1.004362 0.000347 1
2454984.865041 1.005688 0.000347 1
2454984.885476 1.005886 0.000347 1
2454984.905910 1.005193 0.000347 1
2454984.926344 1.005840 0.000347 1
2454984.946779 1.004968 0.000347 1
2454984.967213 1.005509 0.000347 1
2454984.987648 1.005609 0.000347 1
2454985.008082 1.005529 0.000347 1
2454985.028516 1.005400 0.000347 1
2454985.048951 1.006552 0.000347 1
2454985.069385 1.005447 0.000347 1
2454985.089820 1.005816 0.000347 1
2454985.110254 1.005683 0.000347 1
2454985.130688 1.005067 0.000347 1
2454985.151123 1.005302 0.000347 1
2454985.171557 1.005714 0.000347 1
2454985.191992 1.005774 0.000347 1
2454985.212426 1.005570 0.000347 1
2454985.232860 1.007100 0.000347 1
2454985.253295 1.005851 0.000347 1
2454985.273729 1.005393 0.000347 1
2454985.314598 1.006560 0.000347 1
2454985.335032 1.007254 0.000347 1
2454985.355467 1.006278 0.000347 1
2454985.375901 1.006377 0.000347 1
2454985.396335 1.006448 0.000347 1
2454985.416770 1.005905 0.000347 1
2454985.437204 1.005681 0.000347 1
2454985.457638 1.006154 0.000347 1
2454985.478073 1.005651 0.000347 1
2454985.498507 1.007493 0.000347 1
2454985.518942 1.006499 0.000347 1
2454985.539376 1.006601 0.000347 1
2454985.559811 1.006685 0.000347 1
2454985.580245 1.006701 0.000347 1
2454985.600679 1.006204 0.000347 1
2454985.621114 1.006861 0.000347 1
2454985.641548 1.006920 0.000347 1
2454985.682417 1.007322 0.000347 1
2454985.702851 1.006344 0.000347 1
2454985.723286 1.006052 0.000347 1
2454985.743720 1.008075 0.000347 1
2454985.764154 1.006304 0.000347 1
2454985.784589 1.006992 0.000347 1
2454985.805023 1.006681 0.000347 1
2454985.825457 1.007643 0.000347 1
2454985.845892 1.006549 0.000347 1
2454985.866326 1.007176 0.000347 1
2454985.886760 1.007147 0.000347 1
2454985.907195 1.007161 0.000347 1
2454985.927629 1.006993 0.000347 1
2454985.948064 1.006611 0.000347 1
2454985.968498 1.006747 0.000347 1
2454985.988933 1.008136 0.000347 1
2454986.009367 1.007060 0.000347 1
2454986.029801 1.007301 0.000347 1
2454986.050236 1.007497 0.000347 1
2454986.070670 1.007000 0.000347 1
2454986.091104 1.007620 0.000347 1
2454986.111539 1.006302 0.000347 1
2454986.131973 1.006559 0.000347 1
2454986.152407 1.007120 0.000347 1
2454986.172842 1.007392 0.000347 1
2454986.193276 1.007131 0.000347 1
2454986.213711 1.007349 0.000347 1
2454986.234145 1.007431 0.000347 1
2454986.254579 1.006843 0.000347 1
2454986.275014 1.007053 0.000347 1
2454986.295448 1.008000 0.000347 1
2454986.315883 1.007337 0.000347 1
2454986.336317 1.007551 0.000347 1
2454986.356751 1.006910 0.000347 1
2454986.377186 1.007531 0.000347 1
2454986.397620 1.007917 0.000347 1
2454986.418055 1.007501 0.000347 1
2454986.438489 1.007868 0.000347 1
2454986.458923 1.007641 0.000347 1
2454986.479358 1.007885 0.000347 1
2454986.499792 1.007272 0.000347 1
2454986.520226 1.007499 0.000347 1
2454986.540661 1.007848 0.000347 1
2454986.561095 1.007564 0.000347 1
2454986.581529 1.007501 0.000347 1
2454986.601964 1.007255 0.000347 1
2454986.622398 1.007596 0.000347 1
2454986.642833 1.008357 0.000347 1
2454986.663267 1.007046 0.000347 1
2454986.683701 1.007760 0.000347 1
2454986.704136 1.007730 0.000347 1
2454986.724570 1.008361 0.000347 1
2454986.745005 1.008259 0.000347 1
2454986.765439 1.007771 0.000347 1
2454986.785873 1.007681 0.000347 1
2454986.806308 1.008083 0.000347 1
2454986.826742 1.007734 0.000347 1
2454986.847176 1.007769 0.000347 1
2454986.867611 1.007784 0.000347 1
2454986.888045 1.007756 0.000347 1
2454986.908479 1.008005 0.000347 1
2454986.928914 1.007697 0.000347 1
2454986.949348 1.008716 0.000347 1
2454986.969783 1.007989 0.000347 1
2454986.990217 1.007162 0.000347 1
2454987.010651 1.008326 0.000347 1
2454987.031086 1.008641 0.000347 1
2454987.051520 1.008218 0.000347 1
2454987.071955 1.008208 0.000347 1
2454987.092389 1.007563 0.000347 1
2454987.112823 1.007703 0.000347 1
2454987.133258 1.008044 0.000347 1
2454987.153692 1.007940 0.000347 1
2454987.174126 1.007573 0.000347 1
2454987.194561 1.007261 0.000347 1
2454987.214995 1.006994 0.000347 1
2454987.235429 1.007293 0.000347 1
2454987.255864 1.007982 0.000347 1
2454987.276298 1.008136 0.000347 1
2454987.296733 1.008039 0.000347 1
2454987.317167 1.007479 0.000347 1
2454987.337601 1.007901 0.000347 1
2454987.358036 1.007489 0.000347 1
2454987.378470 1.007836 0.000347 1
2454987.398904 1.008569 0.000347 1
2454987.419339 1.007961 0.000347 1
2454987.439773 1.007138 0.000347 1
2454987.460208 1.007617 0.000347 1
2454987.480642 1.007705 0.000347 1
2454987.501076 1.007764 0.000347 1
2454987.521511 1.008094 0.000347 1
2454987.541945 1.007522 0.000347 1
2454987.562379 1.007539 0.000347 1
2454987.582814 1.007540 0.000347 1
2454987.603248 1.007615 0.000347 1
2454987.623682 1.007895 0.000347 1
2454987.644117 1.007642 0.000347 1
2454987.664551 1.008165 0.000347 1
2454987.684986 1.006688 0.000347 1
2454987.705420 1.008556 0.000347 1
2454987.725854 1.008362 0.000347 1
2454987.746289 1.007996 0.000347 1
2454987.766723 1.007908 0.000347 1
2454987.787157 1.007578 0.000347 1
2454987.807592 1.007637 0.000347 1
2454987.828026 1.008111 0.000347 1
2454987.848460 1.007447 0.000347 1
2454987.868895 1.007420 0.000347 1
2454987.889329 1.006824 0.000347 1
2454987.909764 1.007617 0.000347 1
2454987.930198 1.008044 0.000347 1
2454987.950632 1.006953 0.000347 1
2454987.971067 1.007743 0.000347 1
2454987.991501 1.007445 0.000347 1
2454988.011935 1.007996 0.000347 1
2454988.032370 1.007467 0.000347 1
2454988.052804 1.006989 0.000347 1
2454988.073238 1.007021 0.000347 1
2454988.093673 1.007966 0.000347 1
2454988.114107 1.007683 0.000347 1
2454988.134542 1.007469 0.000347 1
2454988.154976 1.007629 0.000347 1
2454988.175410 1.006838 0.000347 1
2454988.195845 1.007687 0.000347 1
2454988.216279 1.007793 0.000347 1
2454988.236713 1.007165 0.000347 1
2454988.257148 1.007539 0.000347 1
2454988.298016 1.007197 0.000347 1
2454988.318451 1.006676 0.000347 1
2454988.338885 1.007845 0.000347 1
2454988.359320 1.007518 0.000347 1
2454988.379754 1.007005 0.000347 1
2454988.400188 1.007830 0.000347 1
2454988.420623 1.007331 0.000347 1
2454988.441057 1.007190 0.000347 1
2454988.461492 1.007782 0.000347 1
2454988.481926 1.007452 0.000347 1
2454988.502360 1.006611 0.000347 1
2454988.522794 1.006994 0.000347 1
2454988.543229 1.007027 0.000347 1
2454988.563663 1.029635 0.000348 1
2454988.584097 1.006995 0.000347 1
2454988.604532 1.006568 0.000347 1
2454988.624966 1.006118 0.000347 1
2454988.645401 1.006286 0.000347 1
2454988.665835 1.006337 0.000347 1
2454988.686269 1.006954 0.000347 1
2454988.706704 1.007064 0.000347 1
2454988.727138 1.006647 0.000347 1
2454988.747572 1.006763 0.000347 1
2454988.768007 1.006361 0.000347 1
2454988.788441 1.006545 0.000347 1
2454988.808875 1.006724 0.000347 1
2454988.829310 1.007038 0.000347 1
2454988.849744 1.007298 0.000347 1
2454988.870179 1.006760 0.000347 1
2454988.890613 1.006850 0.000347 1
2454988.911047 1.006297 0.000347 1
2454988.931482 1.006612 0.000347 1
2454988.951916 1.006034 0.000347 1
2454988.972350 1.006819 0.000347 1
2454988.992785 1.006058 0.000347 1
2454989.013219 1.007111 0.000347 1
2454989.033653 1.006063 0.000347 1
2454989.054088 1.006549 0.000347 1
2454989.074522 1.005760 0.000347 1
2454989.094957 1.005464 0.000347 1
2454989.115391 1.004880 0.000346 1
2454989.135825 1.005913 0.000347 1
2454989.156260 1.005934 0.000347 1
2454989.176694 1.005730 0.000347 1
2454989.197128 1.005964 0.000347 1
2454989.217563 1.005514 0.000347 1
2454989.237997 1.006228 0.000347 1
2454989.258431 1.005812 0.000347 1
2454989.278866 1.005204 0.000347 1
2454989.299300 1.006076 0.000347 1
2454989.319734 1.005539 0.000347 1
2454989.340169 1.005393 0.000347 1
2454989.360603 1.005129 0.000347 1
2454989.381037 1.005309 0.000347 1
2454989.401472 1.005468 0.000346 1
2454989.421906 1.004486 0.000346 1
2454989.442341 1.004952 0.000346 1
2454989.462775 1.005034 0.000346 1
2454989.483209 1.004794 0.000346 1
2454989.503644 1.005217 0.000347 1
2454989.524078 1.004676 0.000346 1
2454989.544512 1.004396 0.000346 1
2454989.564947 1.004537 0.000346 1
2454989.585381 1.004505 0.000346 1
2454989.605815 1.004755 0.000346 1
2454989.626250 1.004164 0.000346 1
2454989.646684 1.004591 0.000346 1
2454989.667118 1.003870 0.000346 1
2454989.687553 1.004417 0.000346 1
2454989.707987 1.003994 0.000346 1
2454989.728421 1.004743 0.000346 1
2454989.748856 1.004122 0.000346 1
2454989.769290 1.003989 0.000346 1
2454989.789725 1.004259 0.000346 1
2454989.810159 1.004357 0.000346 1
2454989.830593 1.003713 0.000346 1
2454989.851028 1.003969 0.000346 1
2454989.871462 1.004390 0.000346 1
2454989.891896 1.004550 0.000346 1
2454989.912331 1.003525 0.000346 1
2454989.932765 1.003268 0.000346 1
2454989.953199 1.003793 0.000346 1
2454989.973634 1.003075 0.000346 1
2454989.994068 1.003989 0.000346 1
2454990.014502 1.003493 0.000346 1
2454990.034937 1.003844 0.000346 1
2454990.055371 1.003023 0.000346 1
2454990.075805 1.003436 0.000346 1
2454990.096240 1.003291 0.000346 1
2454990.116674 1.003419 0.000346 1
2454990.137108 1.003386 0.000346 1
2454990.157543 1.003794 0.000346 1
2454990.177977 1.003448 0.000346 1
2454990.198411 1.002693 0.000346 1
2454990.218846 1.003044 0.000346 1
2454990.239280 1.002992 0.000346 1
2454990.259714 1.002940 0.000346 1
2454990.280149 1.003588 0.000346 1
2454990.300583 1.002326 0.000346 1
2454990.321018 1.003033 0.000346 1
2454990.341452 1.003319 0.000346 1
2454990.361886 1.001948 0.000346 1
2454990.382321 1.002746 0.000346 1
2454990.402755 1.002235 0.000346 1
2454990.423189 1.002162 0.000346 1
2454990.443624 1.001752 0.000346 1
2454990.464058 1.001256 0.000346 1
2454990.484492 1.001886 0.000346 1
2454990.504927 1.002061 0.000346 1
2454990.525361 1.002020 0.000346 1
2454990.545795 1.002030 0.000346 1
2454990.566230 1.001744 0.000346 1
2454990.586664 1.001491 0.000346 1
2454990.607098 1.001378 0.000346 1
2454990.627533 1.001661 0.000346 1
2454990.647967 1.000396 0.000346 1
2454990.668401 1.001277 0.000346 1
2454990.688836 1.001331 0.000346 1
2454990.709270 1.001549 0.000346 1
2454990.729704 1.001229 0.000346 1
2454990.750139 1.001849 0.000346 1
2454990.770573 1.001167 0.000346 1
2454990.791008 1.000671 0.000346 1
2454990.811442 1.001281 0.000346 1
2454990.831876 1.001115 0.000346 1
2454990.852310 1.000814 0.000346 1
2454990.872745 1.000714 0.000346 1
2454990.893179 1.000809 0.000346 1
2454990.913613 0.999781 0.000346 1
2454990.934048 1.001096 0.000346 1
2454990.954482 1.000372 0.000346 1
2454990.974916 1.000474 0.000346 1
